"","UserID","Gender","Poker_Sell","Poker_Buy","Profit_Poker","Recency_Poker","Continent"
"447",1338428,"Male",1,1,0,80,"Europe"
"448",1338435,"Male",16.58,38.38,-21.8,15,"Europe"
"449",1338519,"Male",445.94,603.08,-157.14,96,"Europe"
"450",1338560,"Male",10,10,0,52,"Europe"
"451",1338564,"Male",107.33,56.16,51.17,132,"Europe"
"452",1338605,"Male",77.42,58.55,18.87,118,"Europe"
"453",1338664,"Male",40.25,39.52,0.729999999999997,127,"Europe"
"454",1338749,"Male",478.99,355.58,123.41,0,"Europe"
"455",1338754,"Male",914.62,865.02,49.6,49,"Europe"
"456",1338791,"Male",582.82,615.78,-32.9599999999999,18,"Europe"
"457",1338801,"Male",1645.95,1704.97,-59.02,0,"Europe"
"458",1338911,"Male",973.79,554.26,419.53,37,"Europe"
"459",1338941,"Male",20.11,13.62,6.49,26,"Europe"
"460",1338957,"Male",194.84,159.68,35.16,202,"Europe"
"461",1338997,"Male",1727.24,1463.78,263.46,193,"Europe"
"462",1339010,"Male",812.9,426.78,386.12,18,"Europe"
"463",1339024,"Male",701.88,604.99,96.89,216,"Europe"
"464",1339026,"Male",11325.35,5853.13,5472.22,22,"Europe"
"465",1339033,"Male",40.88,40.88,0,223,"Europe"
"466",1339037,"Male",21.12,13.92,7.2,236,"Europe"
"467",1339088,"Male",476.58,224.53,252.05,45,"Europe"
"468",1339102,"Male",184.97,141.45,43.52,44,"Europe"
"469",1339174,"Male",128.19,36.3,91.89,0,"Europe"
"470",1339300,"Male",22.04,14.47,7.57,205,"Europe"
"471",1339330,"Male",50,45.24,4.76,237,"Europe"
"472",1339365,"Male",54.77,34.92,19.85,106,"Europe"
"473",1339372,"Male",293.13,4.23,288.9,14,"Europe"
"474",1339383,"Male",20,18.88,1.12,78,"Europe"
"475",1339450,"Male",2959.98,2307.05,652.93,165,"Europe"
"476",1339462,"Male",846,971.12,-125.12,224,"Europe"
"477",1339472,"Male",275.87,216.22,59.65,91,"Europe"
"478",1339546,"Male",208.59,247.18,-38.59,215,"Europe"
"479",1339548,"Male",197.89,139.19,58.7,62,"Europe"
"480",1339576,"Male",147.01,145.31,1.69999999999999,179,"Europe"
"481",1339635,"Male",303.77,319.42,-15.65,138,"Europe"
"482",1339680,"Male",421.21,363.96,57.25,226,"Europe"
"483",1339785,"Male",5027.2,4906.1,121.099999999999,25,"Europe"
"484",1339799,"Male",2253.1,2247.09,6.00999999999976,0,"Europe"
"485",1339813,"Male",50.02,39.39,10.63,233,"Europe"
"486",1339833,"Male",18781.41,16759.28,2022.13,51,"Europe"
"487",1339852,"Male",71.22,0,71.22,233,"Asia"
"488",1339858,"Male",2304.3,2217.37,86.9300000000003,116,"Europe"
"489",1339868,"Male",81.7,0.01,81.69,233,"Asia"
"490",1339971,"Male",1393.84,1503.54,-109.7,3,"Europe"
"491",1340037,"Male",338.28,241.03,97.25,70,"Europe"
"492",1340060,"Male",848.21,111.7,736.51,202,"Europe"
"493",1340094,"Male",590.62,442.82,147.8,229,"Asia"
"494",1340176,"Male",3.05,0,3.05,120,"Asia"
"495",1340181,"Male",1214.91,850.93,363.98,0,"Europe"
"496",1340229,"Male",470,245,225,24,"Europe"
"497",1340389,"Male",0.5,0.5,0,170,"Europe"
"498",1340484,"Male",1.47,4.17,-2.7,217,"Asia"
"499",1340505,"Male",19,12.96,6.04,174,"Europe"
"500",1340512,"Male",112.52,116.69,-4.17,220,"Europe"
"501",1340587,"Male",553.67,513.94,39.7299999999999,17,"Europe"
"502",1340623,"Male",13.23,18.79,-5.56,233,"Europe"
"503",1340641,"Male",16151.31,14193.05,1958.26,0,"Europe"
"504",1340679,"Male",0.81,0.81,0,193,"Europe"
"505",1340684,"Male",0.4,0,0,0,"Europe"
"506",1340742,"Male",309.43,342.31,-32.88,8,"Europe"
"507",1340748,"Male",161.12,87.07,74.05,169,"Europe"
"508",1340768,"Male",304.89,123.34,181.55,91,"Europe"
"509",1340815,"Male",37.3,24.73,12.57,230,"Europe"
"510",1340877,"Male",322.59,215.47,107.12,80,"Europe"
"511",1340932,"Male",444.8,250.19,194.61,193,"Europe"
"512",1340977,"Male",14723.5,13359.17,1364.33,0,"Europe"
"513",1341006,"Female",2,2,0,0,"Europe"
"514",1341012,"Male",393.64,153.81,239.83,176,"Europe"
"515",1341155,"Female",4596,3038.6,1557.4,45,"Europe"
"516",1341170,"Male",6355.79,5852.37,503.42,25,"Europe"
"517",1341194,"Male",236.9,208.73,28.17,131,"Europe"
"518",1341208,"Male",8671.61,6829.15,1842.46,0,"Europe"
"519",1341213,"Male",2846.79,2613.4,233.39,0,"Europe"
"520",1341249,"Male",2187.98,2465.19,-277.21,11,"Europe"
"521",1341315,"Male",64.05,50.61,13.44,234,"Europe"
"522",1341339,"Male",1452.33,1296.72,155.61,114,"Europe"
"523",1341348,"Female",145.18,122.37,22.81,161,"Europe"
"524",1341372,"Male",199.25,145.5,53.75,228,"Europe"
"525",1341375,"Male",12.1,12.1,0,235,"Europe"
"526",1341390,"Male",2557.86,1905.26,652.6,0,"Europe"
"527",1341393,"Male",1703.62,2362.51,-658.89,151,"Asia"
"528",1341457,"Male",17.68,7.56,10.12,169,"Europe"
"529",1341464,"Male",100,100,0,145,"Europe"
"530",1341491,"Male",673.15,467.31,205.84,2,"Europe"
"531",1341526,"Male",32811.08,35257.19,-2446.11,0,"Europe"
"532",1341543,"Male",0.92,0.92,0,51,"Europe"
"533",1341567,"Male",1509.86,666.44,843.42,63,"Europe"
"534",1341580,"Female",2182.62,1852.66,329.96,0,"Europe"
"535",1341604,"Male",26.88,15.4,11.48,221,"Europe"
"536",1341605,"Male",734.76,792.18,-57.42,78,"Europe"
"537",1341611,"Male",39.05,25.52,13.53,96,"Europe"
"538",1341617,"Male",62.9,30.28,32.62,234,"Europe"
"539",1341667,"Male",27.09,25.38,1.71,147,"Europe"
"540",1341679,"Male",97.42,57.5,39.92,197,"Europe"
"541",1341729,"Male",73.93,0.01,73.92,231,"Europe"
"542",1341758,"Male",114.25,75.1,39.15,8,"Europe"
"543",1341783,"Male",40.32,36.1,4.22,233,"Europe"
"544",1341820,"Male",1116.25,1119.75,-3.5,0,"Americas"
"545",1341850,"Male",309.6,40.88,268.72,130,"Europe"
"546",1341864,"Male",120,120,0,12,"Europe"
"547",1341895,"Male",2101.04,1933.61,167.43,3,"Americas"
"548",1341999,"Male",1926.65,1637.63,289.02,2,"Europe"
"549",1342022,"Male",40.01,0,40.01,234,"Asia"
"550",1342028,"Male",40.01,0,40.01,234,"Asia"
"551",1342029,"Male",40.01,0,40.01,234,"Asia"
"552",1342031,"Male",14490.63,6387.35,8103.28,68,"Asia"
"553",1342034,"Female",40.01,0,40.01,234,"Asia"
"554",1342053,"Male",99.55,84.13,15.42,7,"Europe"
"555",1342162,"Male",6.72,6.72,0,233,"Europe"
"556",1342206,"Male",100,98.56,1.44,180,"Europe"
"557",1342233,"Male",1305.67,958.57,347.1,79,"Europe"
"558",1342238,"Male",4,4,0,233,"Oceania"
"559",1342248,"Male",878.5,632.4,246.1,0,"Europe"
"560",1342271,"Male",3361.79,3078.82,282.97,67,"Europe"
"561",1342307,"Female",640.78,658.99,-18.21,65,"Europe"
"562",1342355,"Male",138.92,145.6,-6.68000000000001,184,"Europe"
"563",1342441,"Male",402.53,262.6,139.93,135,"Europe"
"564",1342512,"Male",5389.15,3021.74,2367.41,2,"Europe"
"565",1342519,"Male",4.62,2.41,2.21,52,"Europe"
"566",1342524,"Male",5328.89,5079.83,249.06,128,"Europe"
"567",1342531,"Male",121.34,55.36,65.98,13,"Europe"
"568",1342543,"Male",10.81,10.81,0,1,"Asia"
"569",1342562,"Male",1080.87,611.29,469.58,58,"Europe"
"570",1342587,"Male",1596.83,1672.81,-75.98,145,"Europe"
"571",1342648,"Male",15,15,0,235,"Europe"
"572",1342661,"Male",99.93,84.48,15.45,80,"Asia"
"573",1342686,"Male",28824.01,32554.8,-3730.79,3,"Europe"
"574",1342707,"Male",16.45,7.1,9.35,131,"Europe"
"575",1342737,"Male",51.86,39.48,12.38,137,"Europe"
"576",1342853,"Male",1663.36,1354.81,308.55,46,"Europe"
"577",1342858,"Male",8204.48,6054.77,2149.71,32,"Europe"
"578",1342923,"Male",188.82,54.38,134.44,115,"Europe"
"579",1342955,"Male",2144.52,1873.79,270.73,0,"Europe"
"580",1342970,"Male",1329.48,1132.62,196.86,16,"Europe"
"581",1343071,"Male",194.35,46.81,147.54,25,"Europe"
"582",1343072,"Male",5,0.96,4.04,4,"Europe"
"583",1343186,"Male",4161.29,3385.33,775.96,37,"Europe"
"584",1343249,"Male",539.67,203.69,335.98,146,"Europe"
"585",1343255,"Male",162.71,136.73,25.98,1,"Europe"
"586",1343291,"Male",2836.41,2066.74,769.67,1,"Europe"
"587",1343334,"Male",11.4,8.84,2.56,15,"Europe"
"588",1343338,"Male",124490.43,104340.17,20150.26,0,"Europe"
"589",1343348,"Male",1690.31,956.85,733.46,201,"Europe"
"590",1343353,"Male",271.98,178.19,93.79,212,"Europe"
"591",1343375,"Male",108920.25,69809.64,39110.61,10,"Europe"
"592",1343416,"Male",38.48,11.35,27.13,233,"Asia"
"593",1343455,"Male",12.89,12.89,0,235,"Europe"
"594",1343466,"Male",1569.71,1055.3,514.41,3,"Europe"
"595",1343510,"Male",10,10,0,235,"Europe"
"596",1343539,"Male",391.87,171.09,220.78,178,"Europe"
"597",1343683,"Male",123.14,127.78,-4.64,0,"Europe"
"598",1343731,"Male",83.15,41.03,42.12,74,"Europe"
"599",1343752,"Male",161.96,93.68,68.28,215,"Asia"
"600",1343773,"Male",72.37,66.73,5.64,144,"Europe"
"601",1343801,"Male",28.69,0,28.69,229,"Asia"
"602",1343804,"Male",2332.58,2291.84,40.7399999999998,12,"Europe"
"603",1343806,"Male",28.69,0.29,28.4,229,"Asia"
"604",1343811,"Male",1348.4,1073.44,274.96,188,"Europe"
"605",1343815,"Male",57.38,28.69,28.69,229,"Asia"
"606",1343817,"Male",60.16,0.43,59.73,7,"Europe"
"607",1343826,"Male",28.69,0,28.69,229,"Asia"
"608",1343833,"Male",0.01,0.01,0,85,"Asia"
"609",1343841,"Male",276.95,142.31,134.64,152,"Europe"
"610",1343842,"Male",28.69,0.29,28.4,229,"Asia"
"611",1343942,"Male",644.04,555.32,88.7199999999999,177,"Europe"
"612",1343976,"Male",780.18,478.08,302.1,0,"Europe"
"613",1344005,"Male",50,50,0,205,"Europe"
"614",1344048,"Male",15159.16,13663.32,1495.84,5,"Europe"
"615",1344132,"Male",3288.26,2492.66,795.6,40,"Europe"
"616",1344160,"Male",825.81,306.34,519.47,85,"Europe"
"617",1344165,"Male",209.37,214.78,-5.41,186,"Europe"
"618",1344167,"Male",21669.39,17294.97,4374.42,66,"Europe"
"619",1344252,"Male",1237.14,568.82,668.32,104,"Europe"
"620",1344313,"Male",64.84,33.85,30.99,225,"Europe"
"621",1344341,"Male",4137.62,2213.15,1924.47,80,"Europe"
"622",1344365,"Male",1205.6,904.31,301.29,0,"Europe"
"623",1344415,"Male",19.99,7.78,12.21,199,"Europe"
"624",1344418,"Male",513.22,152.96,360.26,227,"Europe"
"625",1344452,"Female",10,10,0,233,"Europe"
"626",1344477,"Male",75.89,0.01,75.88,225,"Asia"
"627",1344480,"Female",72.95,0.41,72.54,232,"Europe"
"628",1344482,"Male",342.13,214.74,127.39,9,"Europe"
"629",1344496,"Female",76.07,0,76.07,225,"Asia"
"630",1344504,"Male",55.36,38.24,17.12,36,"Europe"
"631",1344571,"Male",105310.99,80696.3,24614.69,0,"Europe"
"632",1344577,"Female",169.78,153.01,16.77,0,"Europe"
"633",1344650,"Male",40,0.27,39.73,232,"Europe"
"634",1344660,"Male",142.91,71.12,71.79,227,"Europe"
"635",1344662,"Male",18,18,0,136,"Europe"
"636",1344687,"Male",20,20,0,232,"Europe"
"637",1344704,"Male",100.69,22.8,77.89,119,"Europe"
"638",1344715,"Male",786.81,616.84,169.97,91,"Europe"
"639",1344730,"Male",0.5,0.5,0,223,"Europe"
"640",1344757,"Female",239.51,74.89,164.62,55,"Europe"
"641",1344766,"Male",0.31,0.31,0,221,"Asia"
"642",1344775,"Male",489.66,539.04,-49.3799999999999,12,"Europe"
"643",1344781,"Male",233.41,144.25,89.16,212,"Europe"
"644",1344796,"Male",138.93,42.87,96.06,6,"Europe"
"645",1344797,"Male",1205.9,743.37,462.53,0,"Europe"
"646",1344809,"Male",543.12,355.98,187.14,14,"Europe"
"647",1344846,"Male",20.16,20.16,0,222,"Europe"
"648",1344871,"Male",65.18,36.83,28.35,225,"Europe"
"649",1344936,"Male",50,7.75,42.25,171,"Americas"
"650",1344944,"Male",538.35,469.89,68.46,142,"Europe"
"651",1344947,"Female",10.5,10.5,0,197,"Europe"
"652",1344950,"Male",739.67,599.39,140.28,32,"Europe"
"653",1344971,"Male",59.29,49.89,9.4,232,"Europe"
"654",1344982,"Male",4971.25,3442.78,1528.47,3,"Europe"
"655",1345041,"Male",2386.56,2168.02,218.54,0,"Europe"
"656",1345076,"Male",30,30,0,148,"Europe"
"657",1345081,"Male",13991.32,14190.09,-198.77,2,"Europe"
"658",1345128,"Male",604.8,577.31,27.49,98,"Europe"
"659",1345130,"Male",30.17,0,30.17,26,"Europe"
"660",1345134,"Male",105.37,32.48,72.89,9,"Europe"
"661",1345196,"Male",53.76,27.05,26.71,217,"Europe"
"662",1345200,"Male",13.26,13.26,0,231,"Europe"
"663",1345239,"Male",115.15,99.79,15.36,234,"Europe"
"664",1345256,"Male",53.76,59.99,-6.23,234,"Europe"
"665",1345303,"Male",353.14,226.48,126.66,187,"Europe"
"666",1345312,"Male",860.81,571.76,289.05,14,"Europe"
"667",1345356,"Male",7121.98,5857.76,1264.22,57,"Europe"
"668",1345363,"Male",7167.97,5077.86,2090.11,39,"Europe"
"669",1345385,"Male",502.92,457.76,45.16,206,"Europe"
"670",1345393,"Male",936.23,808.52,127.71,3,"Europe"
"671",1345410,"Male",10,10,0,93,"Europe"
"672",1345413,"Male",20.16,20.16,0,227,"Europe"
"673",1345500,"Female",1564.09,1577.79,-13.7,0,"Europe"
"674",1345574,"Male",7.67,5.9,1.77,205,"Asia"
"675",1345575,"Male",8.06,5.45,2.61,221,"Americas"
"676",1345596,"Female",1594.84,1346.29,248.55,4,"Europe"
"677",1345609,"Male",52.41,33.29,19.12,198,"Europe"
"678",1345636,"Male",14.73,4.74,9.99,234,"Europe"
"679",1345703,"Male",108.35,105.07,3.28,201,"Europe"
"680",1345737,"Male",296.12,81.09,215.03,212,"Europe"
"681",1345756,"Male",1600.46,977.89,622.57,0,"Europe"
"682",1345795,"Male",10834.99,10694.49,140.5,5,"Europe"
"683",1345800,"Male",584.55,596.75,-12.2,159,"Europe"
"684",1345833,"Male",2370.51,1457.75,912.76,196,"Europe"
"685",1345979,"Female",917.25,815.13,102.12,48,"Europe"
"686",1345995,"Male",121,126.93,-5.93000000000001,0,"Europe"
"687",1346026,"Male",142.73,173.06,-30.33,226,"Europe"
"688",1346027,"Male",1929.83,1909.53,20.3,11,"Europe"
"689",1346033,"Male",887,594.79,292.21,0,"Europe"
"690",1346064,"Male",1205.1,1303.74,-98.6400000000001,37,"Europe"
"691",1346068,"Male",142.56,106.35,36.21,200,"Europe"
"692",1346086,"Male",18234.97,17757.18,477.790000000001,3,"Europe"
"693",1346187,"Male",0.98,0.98,0,147,"Europe"
"694",1346192,"Male",50.08,0.14,49.94,205,"Europe"
"695",1346228,"Male",3121.12,2559.94,561.18,0,"Europe"
"696",1346305,"Male",60,0.01,59.99,113,"Europe"
"697",1346319,"Male",181.31,129.16,52.15,226,"Europe"
"698",1346367,"Male",171.45,159.7,11.75,0,"Europe"
"699",1346421,"Male",30,30,0,31,"Europe"
"700",1346520,"Male",3146.84,3315.97,-169.13,0,"Europe"
"701",1346548,"Male",20.32,6.15,14.17,1,"Asia"
"702",1346662,"Male",3,3,0,162,"Europe"
"703",1346680,"Male",104.67,141.9,-37.23,143,"Europe"
"704",1346753,"Male",4001.26,1754.08,2247.18,10,"Europe"
"705",1346767,"Female",727.55,630.98,96.5699999999999,210,"Europe"
"706",1346808,"Male",106.8,105.78,1.02,136,"Europe"
"707",1346840,"Male",208.8,154.04,54.76,102,"Europe"
"708",1346846,"Male",1076.53,3302.29,-2225.76,32,"Europe"
"709",1346864,"Male",681.34,349.85,331.49,4,"Europe"
"710",1346982,"Male",167.48,5.83,161.65,94,"Europe"
"711",1347051,"Male",2039.78,1730.73,309.05,5,"Europe"
"712",1347133,"Male",976.71,741.88,234.83,17,"Europe"
"713",1347173,"Male",352.92,191.94,160.98,119,"Europe"
"714",1347174,"Male",4942.91,4002.65,940.26,28,"Europe"
"715",1347230,"Male",18,13.63,4.37,204,"Europe"
"716",1347244,"Male",18251.67,19500.96,-1249.29,3,"Europe"
"717",1347250,"Male",66.15,81.11,-14.96,91,"Europe"
"718",1347253,"Male",21.89,15.05,6.84,0,"Europe"
"719",1347275,"Male",12.1,12.1,0,231,"Europe"
"720",1347280,"Male",348.37,170.38,177.99,223,"Europe"
"721",1347385,"Male",118.99,59.65,59.34,227,"Europe"
"722",1347404,"Male",140.36,125.96,14.4,42,"Europe"
"723",1347429,"Male",61.52,54.57,6.95,2,"Europe"
"724",1347434,"Male",384.08,238.4,145.68,111,"Europe"
"725",1347465,"Male",5,1.85,3.15,110,"Europe"
"726",1347468,"Male",83.87,41.48,42.39,214,"Europe"
"727",1347470,"Male",0.38,0.38,0,221,"Europe"
"728",1347490,"Male",1773.4,1013.26,760.14,0,"Europe"
"729",1347496,"Male",1472.59,1322.9,149.69,19,"Europe"
"730",1347499,"Male",77.47,55.75,21.72,63,"Europe"
"731",1347502,"Male",92.13,0.14,91.99,0,"Europe"
"732",1347516,"Male",439.03,399.88,39.15,0,"Europe"
"733",1347534,"Male",1682.67,1391.57,291.1,0,"Europe"
"734",1347548,"Male",67,27.85,39.15,15,"Europe"
"735",1347607,"Female",175.74,107.43,68.31,141,"Asia"
"736",1347649,"Male",62.19,41.04,21.15,21,"Europe"
"737",1347668,"Male",309.55,199.57,109.98,34,"Europe"
"738",1347691,"Male",642.9,557.67,85.23,123,"Europe"
"739",1347697,"Male",13.4,0.08,13.32,14,"Europe"
"740",1347729,"Male",1777.67,1232.71,544.96,0,"Europe"
"741",1347740,"Male",2994.19,2529.6,464.59,0,"Europe"
"742",1347769,"Male",16.74,7.58,9.16,112,"Asia"
"743",1347787,"Male",236.23,221.08,15.15,130,"Europe"
"744",1347788,"Male",319.2,273.5,45.7,1,"Europe"
"745",1347828,"Male",5811.39,3163.61,2647.78,157,"Europe"
"746",1347834,"Male",122.47,71.03,51.44,2,"Europe"
"747",1347866,"Female",5,5,0,182,"Europe"
"748",1347904,"Male",596.39,444.07,152.32,26,"Europe"
"749",1347954,"Male",830.37,820.02,10.35,4,"Europe"
"750",1347971,"Male",5,5,0,134,"Europe"
"751",1347984,"Male",10,10,0,232,"Europe"
"752",1347994,"Male",134.87,0.72,134.15,71,"Europe"
"753",1348007,"Male",260,123.49,136.51,47,"Europe"
"754",1348047,"Male",416.99,443.13,-26.14,94,"Asia"
"755",1348049,"Male",3895.15,4505.39,-610.24,5,"Europe"
"756",1348065,"Male",26.88,11.29,15.59,233,"Europe"
"757",1348068,"Male",2652.94,2721.22,-68.2799999999997,6,"Europe"
"758",1348081,"Male",30.98,36.15,-5.17,104,"Europe"
"759",1348135,"Male",0.95,0.95,0,227,"Asia"
"760",1348160,"Male",2915.68,2950.55,-34.8700000000003,6,"Europe"
"761",1348175,"Male",51.05,42.42,8.63,0,"Europe"
"762",1348189,"Female",199.78,145.06,54.72,40,"Europe"
"763",1348198,"Male",4362.42,4825.89,-463.47,30,"Europe"
"764",1348262,"Male",551.44,563.82,-12.38,204,"Europe"
"765",1348291,"Male",8.07,8.23,-0.16,0,"Europe"
"766",1348294,"Male",68.44,45.25,23.19,6,"Europe"
"767",1348361,"Male",633408.53,666715.3,-33306.77,6,"Europe"
"768",1348375,"Male",321.01,296.84,24.17,23,"Europe"
"769",1348393,"Male",123.36,73.8,49.56,184,"Europe"
"770",1348439,"Male",5887.25,6329.44,-442.19,81,"Europe"
"771",1348441,"Male",157.21,92.28,64.93,120,"Europe"
"772",1348453,"Male",2715.06,1580.72,1134.34,181,"Americas"
"773",1348487,"Male",1422.78,1412.58,10.2,3,"Europe"
"774",1348499,"Male",298.94,135.57,163.37,16,"Americas"
"775",1348619,"Male",64.29,5.88,58.41,10,"Europe"
"776",1348650,"Male",9456.21,8509.73,946.48,43,"Europe"
"777",1348651,"Male",9734.02,6858.46,2875.56,0,"Europe"
"778",1348738,"Male",4,4,0,173,"Europe"
"779",1348795,"Male",7522.4,4526.99,2995.41,4,"Europe"
"780",1348914,"Male",10.3,10.3,0,79,"Europe"
"781",1348935,"Male",862.36,24.68,837.68,69,"Europe"
"782",1348959,"Male",3619.15,3621.5,-2.34999999999991,12,"Europe"
"783",1348991,"Male",1009.72,755.93,253.79,0,"Europe"
"784",1349031,"Male",10,9.62,0.380000000000001,232,"Europe"
"785",1349173,"Male",513.93,528.57,-14.6400000000001,197,"Europe"
"786",1349177,"Male",6.72,6.72,0,232,"Europe"
"787",1349205,"Male",762.94,523.2,239.74,18,"Europe"
"788",1349230,"Female",463.09,458.34,4.75,211,"Europe"
"789",1349427,"Male",5,0.04,4.96,1,"Europe"
"790",1349431,"Male",6.34,6.34,0,87,"Europe"
"791",1349437,"Male",834.39,767.72,66.67,110,"Europe"
"792",1349597,"Male",1167.28,959.66,207.62,225,"Europe"
"793",1349675,"Male",13.41,13.41,0,30,"Europe"
"794",1349757,"Male",88.81,69.52,19.29,212,"Europe"
"795",1349825,"Male",5,7.89,-2.89,232,"Europe"
"796",1349887,"Male",40.15,20.15,20,102,"Europe"
"797",1349967,"Male",2,2,0,134,"Europe"
"798",1350008,"Female",6317.63,3664.24,2653.39,146,"Europe"
"799",1350018,"Male",125.05,44.41,80.64,138,"Europe"
"800",1350050,"Female",14.86,0,14.86,142,"Europe"
"801",1350125,"Male",1395.95,1067.31,328.64,107,"Europe"
"802",1350165,"Male",190.77,186.87,3.90000000000001,59,"Europe"
"803",1350182,"Male",1351.66,1278.21,73.45,4,"Europe"
"804",1350199,"Male",647.89,461.57,186.32,4,"Europe"
"805",1350218,"Male",13.44,7.3,6.14,232,"Europe"
"806",1350313,"Male",2.49,2.49,0,64,"Europe"
"807",1350373,"Male",1425.76,846.63,579.13,1,"Europe"
"808",1350419,"Male",4081.48,3712.56,368.92,0,"Europe"
"809",1350428,"Male",887.06,963.51,-76.45,56,"Europe"
"810",1350434,"Male",101,96.73,4.27,225,"Europe"
"811",1350463,"Male",1048.39,966.69,81.7,205,"Asia"
"812",1350504,"Male",603.41,442.08,161.33,70,"Europe"
"813",1350524,"Male",67.04,0.01,67.03,21,"Europe"
"814",1350527,"Male",3054.03,2048.24,1005.79,37,"Europe"
"815",1350557,"Male",135.8,123.69,12.11,223,"Europe"
"816",1350564,"Male",6474.14,4368.4,2105.74,3,"Europe"
"817",1350599,"Male",1773.84,1500.71,273.13,1,"Europe"
"818",1350619,"Male",161.68,159.71,1.97,76,"Europe"
"819",1350634,"Male",1092.03,521.37,570.66,157,"Europe"
"820",1350669,"Male",33.6,50.69,-17.09,231,"Europe"
"821",1350674,"Male",276.58,109.8,166.78,102,"Europe"
"822",1350710,"Male",278.88,202.77,76.11,183,"Europe"
"823",1350743,"Male",3,3,0,232,"Europe"
"824",1350800,"Male",151.44,356.59,-205.15,194,"Europe"
"825",1350809,"Male",38.39,12.49,25.9,231,"Europe"
"826",1350811,"Female",15259.49,9596.58,5662.91,0,"Europe"
"827",1350812,"Male",4161.94,4292.51,-130.570000000001,2,"Europe"
"828",1350840,"Male",203.27,70.11,133.16,211,"Europe"
"829",1350924,"Male",45,30.38,14.62,149,"Europe"
"830",1350929,"Male",4.04,4.04,0,231,"Asia"
"831",1350952,"Male",650.15,450.66,199.49,140,"Europe"
"832",1350962,"Male",3,3,0,171,"Europe"
"833",1350965,"Male",713.4,435.51,277.89,28,"Europe"
"834",1350973,"Male",6,6,0,0,"Asia"
"835",1350978,"Male",194.11,154.59,39.52,92,"Europe"
"836",1350979,"Male",2942.65,3673.91,-731.26,87,"Europe"
"837",1350983,"Male",632.7,440.6,192.1,199,"Europe"
"838",1351034,"Male",231.59,112.4,119.19,4,"Europe"
"839",1351142,"Male",2077.85,948.36,1129.49,32,"Europe"
"840",1351145,"Male",0.8,0.8,0,57,"Europe"
"841",1351441,"Male",336.91,129.33,207.58,176,"Europe"
"842",1351495,"Male",193.06,117.55,75.51,227,"Europe"
"843",1351549,"Male",904.42,657.84,246.58,0,"Asia"
"844",1351588,"Male",1449.27,1552.26,-102.99,0,"Europe"
"845",1351608,"Male",3577.24,3405.87,171.37,5,"Europe"
"846",1351638,"Male",1024.61,670.07,354.54,25,"Europe"
"847",1351669,"Female",29.01,12.32,16.69,231,"Asia"
"848",1351681,"Male",1691.09,304.13,1386.96,21,"Asia"
"849",1351747,"Male",5,0.01,4.99,42,"Europe"
"850",1351795,"Male",371.85,327.32,44.53,10,"Europe"
"851",1351802,"Male",107.26,64.27,42.99,7,"Europe"
"852",1351828,"Male",311.12,258.86,52.26,1,"Europe"
"853",1351836,"Male",40.32,8.88,31.44,110,"Europe"
"854",1351840,"Male",220.49,139.53,80.96,11,"Europe"
"855",1351865,"Male",54.05,0.48,53.57,121,"Asia"
"856",1351920,"Male",243.87,55.93,187.94,159,"Europe"
"857",1351974,"Female",7361.26,6494.25,867.01,0,"Europe"
"858",1351990,"Male",600.06,270.06,330,48,"Europe"
"859",1352036,"Male",283.67,1095.57,-811.9,42,"Europe"
"860",1352084,"Male",67.2,67.2,0,231,"Europe"
"861",1352086,"Male",289.77,255.03,34.74,19,"Europe"
"862",1352090,"Male",11.7,1.93,9.77,21,"Europe"
"863",1352100,"Male",0.31,0.31,0,221,"Europe"
"864",1352112,"Male",1045.04,198.05,846.99,29,"Europe"
"865",1352185,"Male",6.72,2.88,3.84,230,"Europe"
"866",1352219,"Male",10,10,0,231,"Europe"
"867",1352224,"Male",3152.08,2445.08,707,0,"Europe"
"868",1352236,"Male",2453.91,493.64,1960.27,67,"Europe"
"869",1352305,"Male",1320,1242.8,77.2,33,"Europe"
"870",1352444,"Male",30.5,29.52,0.98,212,"Europe"
"871",1352454,"Male",11235.37,10554.27,681.1,0,"Europe"
"872",1352461,"Female",888.01,741.54,146.47,34,"Europe"
"873",1352476,"Male",5024.19,3108.08,1916.11,205,"Europe"
"874",1352561,"Female",4091.5,3500.7,590.8,16,"Europe"
"875",1352654,"Male",3.36,3.36,0,230,"Europe"
"876",1352797,"Male",0.5,0.5,0,188,"Europe"
"877",1352799,"Male",1046.88,962.73,84.1500000000001,13,"Europe"
"878",1352810,"Male",755.15,736.97,18.1799999999999,6,"Europe"
"879",1352820,"Male",5,5,0,32,"Europe"
"880",1352822,"Male",31.99,18.42,13.57,69,"Europe"
"881",1352829,"Male",1929.89,1812.53,117.36,18,"Europe"
"882",1352884,"Male",400.9,288.54,112.36,0,"Europe"
"883",1352910,"Male",20,20,0,34,"Europe"
"884",1352963,"Male",41,30.9,10.1,192,"Europe"
"885",1352986,"Male",22.63,3.44,19.19,27,"Europe"
"886",1353067,"Male",2167.38,1295.7,871.68,0,"Europe"
"887",1353091,"Male",90,0,90,83,"Europe"
"888",1353108,"Female",25.04,0.05,24.99,75,"Europe"
"889",1353114,"Male",4246.15,2657.57,1588.58,60,"Europe"
"890",1353126,"Male",6448.99,7084.91,-635.92,24,"Europe"
"891",1353170,"Male",70023.69,65167.27,4856.42000000001,0,"Americas"
"892",1353179,"Male",1937.56,1766.01,171.55,1,"Europe"
